KEY,en,notes,sp,fr,de,it,pt-br
MUTATION_TAIL_338_DESC,Your basic attack inflicts Burn 1.,,Ваш базовий удар накладаê Опiк 1.,Votre attaque de base inflige Brûlure +1.,Dein Grundangriff verursacht Verbrennung&nbsp;1.,Il tuo attacco base infligge Bruciatura 1.,Seu ataque básico aplica queimadura 1.
MUTATION_TAIL_339_DESC,"While at full mana, you have +2 Damage.",,"Поки у вас повна мана, ви маêте +2 до шкоди.",Dégâts +2&nbsp;quand vous avez tout votre mana.,"Erhalte +2&nbsp;Schaden, während dein Mana voll ist.","Finché sei a mana pieno, hai +2 al Danno.","Enquanto sua mana estiver completa, obtenha +2 de dano."
MUTATION_TAIL_341_DESC,Gain +1 Charge when you take damage.,,"Отримуêте +1 Заряд, коли отримуêте шкоду.",Charge +1&nbsp;quand vous subissez des dégâts.,"Erhalte +1&nbsp;Ladung, wenn du Schaden erleidest.",Ottieni +1 Carica quando subisci danno.,Obtenha +1 carga ao sofrer dano.
MUTATION_TAIL_342_DESC,Spawn a Charmed Kitten familiar when you get downed.,,"Коли вас виводять з ладу, заспавниться фамiльяр — Зачароване кошеня.","Quand vous êtes mis K.O., un chaton envoûté de compagnie est invoqué.","Lasse einen freundlichen Katzenbegleiter erscheinen, wenn du in Ohnmacht fällst.",Generi un famiglio Gattino Ammaliato quando vai KO.,Gere um gatinho enfeitiçado ao ficar inconsciente.
MUTATION_TAIL_703_DESC,Start each battle with Immobile 1.,,Починайте кожну битву з Нерухомiстю 1.,Vous débutez chaque combat avec Immobilisation +1.,Beginne jeden Kampf mit Unbeweglich&nbsp;1.,Inizi ogni battaglia con Immobilizzazione 1.,Inicie cada batalha com imobilidade 1.
MUTATION_TAIL_704_DESC,Hunter abilities are also offered when you level up.,,При пiдвищеннi рiвня також пропонуються здiбностi Мисливця.,Les compétences de sentinelle vous sont proposées quand vous montez de niveau.,"Wenn du ein Level aufsteigst, befinden sich unter deinen Auswahlmöglichkeiten auch Jägerfähigkeiten.",Ti vengono offerte anche le abilità del Cacciatore quando sali di livello.,Habilidades de caçador também são oferecidas ao subir de nível.
MUTATION_TAIL_751_DESC,+1 Brace.,,+1 Брейс.,Garde +1.,+1&nbsp;Wappnen.,+1 alla Guardia.,+1 de preparação.
MUTATION_TAIL_754_DESC,+1 Thorns.,,+1 Шипи.,Épines +1.,+1&nbsp;Dornen.,+1 Spine.,+1 de espinhos.
MUTATION_TAIL_755_DESC,Water does not slow movement.,,Вода не сповiльнюê рух.,L'eau ne ralentit plus les déplacements.,Wasser verlangsamt dich nicht.,L'acqua non rallenta il movimento.,A água não diminui a velocidade do movimento.
MUTATION_TAIL_756_DESC,+1 Bleed Thorns.,,+1 Кровоточивi шипи.,Épines sanglantes +1.,+1&nbsp;Blutige Dornen.,+1 Spine Insanguinate.,+1 de espinhos de sangramento.
MUTATION_TAIL_757_DESC,Your movement action is shadowstep.,,Ваша дiя руху — тiньовий крок.,Votre action de déplacement devient Pas de l'ombre.,Deine Bewegungsaktion ist Schattenschritt.,La tua azione di movimento è Passo d'Ombra.,Sua ação de movimento é um passo sombrio.
MUTATION_TAIL_759_DESC,Start with +1 Bonus Attack.,,Починайте з +1 додатковоï атаки.,Vous débutez avec Attaque bonus +1.,Beginne jeden Kampf mit +1&nbsp;Bonusangriff.,Inizi con +1 Attacco Bonus.,Inicie com +1 de bônus de ataque.
MUTATION_TAIL_760_DESC,Start with 2 backflips.,,Починайте з 2 сальто назад.,Vous débutez avec Salto arrière +2.,Beginne jeden Kampf mit 2&nbsp;Rückwärtssaltos.,Inizi con 2 Salti Mortali all'Indietro.,Inicie com 2 mortais para trás.
//texture,,,,,,,
MUTATION_TEXTURE_300_DESC,+1 Health Regeneration,,+1 Регенерацiя здоров'я,Régénération de PV +1.,+1&nbsp;Lebensregeneration.,+1 a Rigenerazione Salute.,+1 de regeneração de saúde.
MUTATION_TEXTURE_301_DESC,+1 Health and Mana Regeneration while wet.,,"+1 до вiдновлення здоров'я та мани, коли ви мокрi.","Mouillé, PV +1&nbsp;et Régénération de mana +1.","+1&nbsp;Lebens- und Manaregeneration, während du nass bist.",+1 a Rigenerazione Salute e Mana quando ti bagni.,+1 de saúde e regeneração de mana ao se molhar.
MUTATION_TEXTURE_303_DESC,Start each battle with a random stat up.,,Починайте кожну битву з випадковим пiдвищенням однiêï характеристики.,Vous débutez chaque combat avec +1&nbsp;à une stat aléatoire.,Beginne jeden Kampf mit einem Bonus auf ein zufälliges Attribut.,Inizi ogni battaglia con un aumento casuale di una statistica.,Inicie cada batalha com um atributo aleatório aumentado.
MUTATION_TEXTURE_304_DESC,Units that contact or attack you have a 10% chance to become Confused.,,"юнiти, що торкаються або атакують вас, мають 10% шанс стати сплутаними.",Les unités qui vous touchent ou vous attaquent ont 10&nbsp;% de chances de subir Confusion.,"Einheiten, die dich berühren oder angreifen, werden mit 10%iger Wahrscheinlichkeit verwirrt.",Le unità che ti toccano o ti attaccano hanno un 10% di probabilità di subire Confusione.,Unidades que entram em contato com você ou lhe atacam têm uma chance de 10% de sofrerem confusão.
MUTATION_TEXTURE_307_DESC,+5% dodge chance.,,+5% шанс ухилення.,Chances d'esquive +5&nbsp;%.,+5&nbsp;% Ausweichchance.,+5% di probabilità di schivata.,+5% de chance de esquiva.
MUTATION_TEXTURE_309_DESC,Your basic attack has a 5% chance to inflict Fear. You have a 5% chance to inflict Fear on units who contact or attack you.,,"Ваша базова атака маê 5% шанс накласти Страх. Ви маêте 5% шанс накласти Страх на юнiтiв, що торкаються або атакують вас.",Votre attaque de base a 5&nbsp;% de chances d'infliger Peur. 5&nbsp;% de chances d'infliger Peur aux unités qui vous touchent ou vous attaquent.,"Dein Grundangriff hat eine 5%ige Chance, Angst zu verursachen. Du hast eine 5%ige Chance, Angst bei Einheiten zu verursachen, die dich berühren oder angreifen.",Il tuo attacco base ha un 5% di probabilità di infliggere Paura. Hai un 5% di probabilità di infliggere Paura alle unità che ti toccano o ti attaccano.,Seu ataque básico possui 5% de chance de aplicar medo. Você possui 5% de chance de aplicar medo em unidades que entrem em contato com você ou lhe ataquem.
MUTATION_TEXTURE_310_DESC,Gain double the effects of pickups you collect.,,"Отримуйте вдвiчi бiльше ефектiв вiд предметiв, якi ви пiдбираêте.",Les effets des ressources que vous ramassez sont doublés.,"Gegenstände, die du aufhebst, haben doppelte Wirkung.",Ottieni il doppio degli effetti dai raccoglibili che prendi.,Obtenha um efeito dobrado de todos os coletáveis recolhidos.
MUTATION_TEXTURE_702_DESC,Start each battle with Bleed 1.,,Починайте кожну битву з Кровотечею 1.,Vous débutez chaque combat avec Saignement +1.,Beginne jeden Kampf mit Blutung&nbsp;1.,Inizi ogni battaglia con Sanguinamento 1.,Inicie cada batalha com sangramento 1.
MUTATION_TEXTURE_703_DESC,Mage abilities are also offered when you level up.,,Пiд час пiдвищення рiвня вам також пропонуються здiбностi мага.,Les compétences de mage vous sont proposées quand vous montez de niveau.,"Wenn du ein Level aufsteigst, befinden sich unter deinen Auswahlmöglichkeiten auch Magierfähigkeiten.",Ti vengono offerte anche le abilità del Mago quando sali di livello.,Habilidades de mago também são oferecidas ao subir de nível.
MUTATION_TEXTURE_704_DESC,Fighter abilities are also offered when you level up.,,Пiд час пiдвищення рiвня вам також пропонуються здiбностi бiйця.,Les compétences de pugiliste vous sont proposées quand vous montez de niveau.,"Wenn du ein Level aufsteigst, befinden sich unter deinen Auswahlmöglichkeiten auch Kriegerfähigkeiten.",Ti vengono offerte anche le abilità del Guerriero quando sali di livello.,Habilidades de lutador também são oferecidas ao subir de nível.
MUTATION_TEXTURE_705_DESC,Thief abilities are also offered when you level up.,,Пiд час пiдвищення рiвня вам також пропонуються здiбностi злодiя.,Les compétences de fourbe vous sont proposées quand vous montez de niveau.,"Wenn du ein Level aufsteigst, befinden sich unter deinen Auswahlmöglichkeiten auch Diebesfähigkeiten.",Ti vengono offerte anche le abilità del Ladro quando sali di livello.,Habilidades de ladrão também são oferecidas ao subir de nível.
MUTATION_TEXTURE_706_DESC,10% dodge chance.,,10% шанс ухилення.,Chances d'esquive +10&nbsp;%.,10&nbsp;% Ausweichchance.,10% di probabilità di schivata.,+10% de chance de esquiva.
MUTATION_TEXTURE_750_DESC,Units who contact you get Poison 2.,,"юнiти, що торкаються вас, отримують Отруêння 2.",Les unités qui vous touchent subissent Poison +2.,"Einheiten, die dich berühren, erleiden Gift&nbsp;2.",Le unità che ti toccano subiscono Veleno 2.,Unidades que entram em contato com você sofrem veneno 2.
