KEY,en,notes,sp,fr,de,it,pt-br
SETBONUS_ROCK_DESC,+1 Brace. Spawn a pet rock familiar whenever you lose [img:shield].,,"+1 Готовність. Заспавнює кам'яного фамільяра щоразу, коли ви втрачаєте [img:shield].","Garde +1. Quand vous perdez de la [img:shield], un caillou de compagnie est invoqué.","+1&nbsp;Wappnen. Rufe einen Steinfreundbegleiter, wenn du [img:shield] verlierst.",+1 alla Guardia. Generi un famiglio Roccia Domestica ogni volta che perdi [img:shield].,+1 de preparação. Gere um familiar pedra de estimação sempre que perder [img:shield].
,,,,,,,
ARMOR_ROCKYMASK_NAME,Rocky Mask,,Камениста маска,Masque rocailleux,Steinerne Maske,Maschera Rocciosa,Máscara Rochosa
ARMOR_ROCKYMASK_DESC,"Breaks when [img:shield] is depleted.
When this breaks, gain Bruise 3.",,"Ламається, коли [img:shield] вичерпано.
Коли це ламається, отримайте Синець 3.","Se brise quand votre [img:shield] est à 0.
Brisé, vous subissez Contusion +3.","Geht kaputt, wenn [img:shield] aufgebraucht ist.
Wenn dies kaputtgeht, erleidest du Beulen&nbsp;3.","Si rompe quando lo [img:shield] si esaurisce.
Quando si rompe, ottieni Livido 3.","Quebra quando seu [img:shield] se esgota.
Quando isto quebrar, obtenha contusão 3."
ARMOR_ROCKYHAT_NAME,Rocky Hat,,Каменистий капелюх,Chapeau rocailleux,Steinerner Hut,Cappello Roccioso,Chapéu Rochoso
ARMOR_ROCKYHAT_DESC,"Breaks when [img:shield] is depleted.
When this breaks, gain Bruise 3.",,"Ламається, коли [img:shield] вичерпано.
Коли це ламається, отримайте Синець 3.","Se brise quand votre [img:shield] est à 0.
Brisé, vous subissez Contusion +3.","Geht kaputt, wenn [img:shield] aufgebraucht ist.
Wenn dies kaputtgeht, erleidest du Beulen&nbsp;3.","Si rompe quando lo [img:shield] si esaurisce.
Quando si rompe, ottieni Livido 3.","Quebra quando seu [img:shield] se esgota.
Quando isto quebrar, obtenha contusão 3."
ARMOR_ROCKYNECKLACE_NAME,Rocky Necklace,,Каменисте намисто,Collier rocailleux,Steinerne Halskette,Collana Rocciosa,Colar Rochoso
ARMOR_ROCKYNECKLACE_DESC,"Breaks when [img:shield] is depleted.
When this breaks, gain Bruise 3.",,"Ламається, коли [img:shield] вичерпано.
Коли це ламається, отримайте Синець 3.","Se brise quand votre [img:shield] est à 0.
Brisé, vous subissez Contusion +3.","Geht kaputt, wenn [img:shield] aufgebraucht ist.
Wenn dies kaputtgeht, erleidest du Beulen&nbsp;3.","Si rompe quando lo [img:shield] si esaurisce.
Quando si rompe, ottieni Livido 3.","Quebra quando seu [img:shield] se esgota.
Quando isto quebrar, obtenha contusão 3."
SETBONUS_ROCKY_NAME,Rocky Set Bonus!,,Бонус каменистого набору!,Bonus d'ensemble&nbsp;: rocailleux&nbsp;!,Setbonus: Steinerne Rüstung!,Bonus Set: Roccioso!,Bônus de Conjunto Rochoso!
SETBONUS_ROCKY_DESC,"Spawn a pet rock familiar whenever you lose [img:shield].
Broken Rocky equipment pieces have a 75% chance of being recovered at the end of the battle.",,"Заспавнює кам'яного фамільяра щоразу, коли ви втрачаєте [img:shield].
Зламані предмети каменистого спорядження мають 75% шанс бути відновленими наприкінці бою.","Quand vous perdez de la [img:shield], un caillou de compagnie est invoqué.
Quand un élément de l'ensemble rocailleux se brise, 75&nbsp;% de chances qu'il soit réparé à la fin du combat.","Rufe einen Steinfreundbegleiter, wenn du [img:shield] verlierst.
Am Ende des Kampfes erhältst du kaputte steinerne Ausrüstungsgegenstände mit 75%iger Wahrscheinlichkeit zurück.","Generi un famiglio Roccia Domestica ogni volta che perdi [img:shield].
I pezzi Rocciosi rotti hanno un 75% di probabilità di essere recuperati alla fine della battaglia.","Gere um familiar pedra de estimação sempre que perder [img:shield].
Peças do conjunto rochoso quebradas possuem uma chance de 75% de serem recuperadas no final da batalha."
,,,,,,,
ARMOR_ROTTENHAT_NAME,Rotten Meat Hat,,Капелюх із гнилим м'ясом,Chapeau en viande avariée,Verdorbener Fleischhut,Cappello di Carne Avariata,Chapéu de Carne Podre
ARMOR_ROTTENHAT_DESC,Spawn a Charmed Maggot or Fly when you end your turn.,,Заспавнює зачаровану личинку або муху в кінці вашого ходу.,Invoque un asticot envoûté ou une mouche à la fin de votre tour.,"Rufe eine freundliche Made oder Fliege, wenn du deinen Zug beendest.",Generi una Larva Ammaliata o una Mosca Ammaliata quando finisci il tuo turno.,Gere um verme ou mosca enfeitiçada ao finalizar seu turno.
ARMOR_ROTTENMASK_NAME,Rotten Meat Mask,,Маска з гнилого м'яса,Masque en viande avariée,Verdorbene Fleischmaske,Maschera di Carne Avariata,Máscara de Carne Podre
ARMOR_ROTTENMASK_DESC,Spawn a Charmed Maggot or Fly when you end your turn.,,Заспавнює зачаровану личинку або муху в кінці вашого ходу.,Invoque un asticot envoûté ou une mouche à la fin de votre tour.,"Rufe eine freundliche Made oder Fliege, wenn du deinen Zug beendest.",Generi una Larva Ammaliata o una Mosca Ammaliata quando finisci il tuo turno.,Gere um verme ou mosca enfeitiçada ao finalizar seu turno.
ARMOR_ROTTENARMOR_NAME,Rotten Meat Armor,,Броня з гнилого м'яса,Armure en viande avariée,Verdorbene Fleischrüstung,Armatura di Carne Avariata,Armadura de Carne Podre
ARMOR_ROTTENARMOR_DESC,Spawn a Charmed Maggot or Fly when you end your turn.,,Заспавнює зачаровану личинку або муху в кінці вашого ходу.,Invoque un asticot envoûté ou une mouche à la fin de votre tour.,"Rufe eine freundliche Made oder Fliege, wenn du deinen Zug beendest.",Generi una Larva Ammaliata o una Mosca Ammaliata quando finisci il tuo turno.,Gere um verme ou mosca enfeitiçada ao finalizar seu turno.
SETBONUS_ROTTEN_NAME,Rotten Set Bonus!,,Бонус набору «Гниле м'ясо»!,Bonus d'ensemble&nbsp;: viande avariée&nbsp;!,Setbonus: Verdorbene Fleischrüstung!,Bonus Set: Avariato!,Bônus de Conjunto Podre!
SETBONUS_ROTTEN_DESC,All Bugs and Maggots you spawn are upgraded to champions.,,"Всі жуки та личинки, яких ви заспавнюєте, стають чемпіонами.",Les insectes et asticots que vous invoquez deviennent des champions.,"Alle Insekten und Maden, die du rufst, werden zu Champions.",Tutti gli Insetti e le Larve che generi vengono potenziati a campioni.,Todos os insetos e vermes que você gera são aprimorados para campeões.
,,,,,,,
ARMOR_RUBBERHAT_NAME,Rubber Hat,,Резинова шапка,Chapeau en caoutchouc,Gummihut,Cappello di Gomma,Chapéu de Borracha
ARMOR_RUBBERHAT_DESC,Units that contact you are knocked back 2 tiles.,,"Юніти, що торкаються вас, відкидаються на 2 клітинки.",Les unités qui vous touchent subissent Recul +2.,"Einheiten, die dich berühren, werden 2&nbsp;Felder zurückgestoßen.",Le unità che ti toccano vengono respinte indietro di 2 caselle.,Unidades que entram em contato com você são empurradas 2 espaços para trás.
ARMOR_RUBBERMASK_NAME,Rubber Mask,,Резинова маска,Masque en caoutchouc,Gummimaske,Maschera di Gomma,Máscara de Borracha
ARMOR_RUBBERMASK_DESC,Units that contact you are knocked back 2 tiles.,,"Юніти, що торкаються вас, відкидаються на 2 клітинки.",Les unités qui vous touchent subissent Recul +2.,"Einheiten, die dich berühren, werden 2&nbsp;Felder zurückgestoßen.",Le unità che ti toccano vengono respinte indietro di 2 caselle.,Unidades que entram em contato com você são empurradas 2 espaços para trás.
ARMOR_RUBBERARMOR_NAME,Tire,,Шина,Pneu,Reifen,Pneumatico,Pneu
ARMOR_RUBBERARMOR_DESC,Units that contact you are knocked back 2 tiles.,,"Юніти, що торкаються вас, відкидаються на 2 клітинки.",Les unités qui vous touchent subissent Recul +2.,"Einheiten, die dich berühren, werden 2&nbsp;Felder zurückgestoßen.",Le unità che ti toccano vengono respinte indietro di 2 caselle.,Unidades que entram em contato com você são empurradas 2 espaços para trás.
SETBONUS_RUBBER_NAME,Rubber Set Bonus!,,Бонус набору «Резина»!,Bonus d'ensemble&nbsp;: caoutchouc&nbsp;!,Setbonus: Gummirüstung!,Bonus Set: Gomma!,Bônus de Conjunto de Borracha!
SETBONUS_RUBBER_DESC,+3 Knockback damage.,,+3 шкоди при відкиданні.,Dégâts de recul +3.,+3&nbsp;Rückstoßschaden.,+3 danno da Contraccolpo.,+3 de dano de empurrão.
,,,,,,,
ARMOR_RUNEOFJERA_NAME,Rune of Jera,,Руна Jera,Rune de Jera,Jera-Rune,Runa di Jera,Runa de Jera
ARMOR_RUNEOFJERA_DESC,Your trinket effects are doubled.,,Ефекти ваших талісманів подвоюються.,Les effets de votre babiole sont doublés.,Die Effekte deines Zubehörs werden verdoppelt.,Gli effetti dei tuoi ciondoli sono raddoppiati.,Seus efeitos de acessório são dobrados.
ARMOR_RUNEOFHAGALAZ_NAME,Rune of Hagalaz,,Руна Hagalaz,Rune de Hagalaz,Hagalaz-Rune,Runa di Hagalaz,Runa de Hagalaz
ARMOR_RUNEOFHAGALAZ_DESC,Your Weapons hit twice.,,Ваша зброя атакує двічі.,Vos armes frappent deux fois.,Deine Waffe trifft zweimal.,Le tue armi colpiscono due volte.,Suas armas golpeiam duas vezes.
ARMOR_RUNEOFPERTHRO_NAME,Rune of Perthro,,Руна Perthro,Rune de Perthro,Perthro-Rune,Runa di Perthro,Runa de Perthro
ARMOR_RUNEOFPERTHRO_DESC,This item counts for all item sets.,,Цей предмет зараховується у всі набори предметів.,Cet objet est compatible avec tous les ensembles.,Dieser Gegenstand zählt als Teil eines beliebigen Sets.,Quest'oggetto vale per tutti i set di oggetti.,Este item conta para todos os conjuntos de itens.
SETBONUS_RUNE_NAME,Rune Set Bonus!,,Бонус набору «Руни»!,Bonus d'ensemble&nbsp;: runes&nbsp;!,Setbonus: Runen!,Bonus Set: Rune!,Bônus de Conjunto Rúnico!
SETBONUS_RUNE_DESC,,,,,,,
,,,,,,,
ARMOR_SCRAPMETALHAT_NAME,Scrap Metal Hat,,Капелюх з металобрухту,Chapeau de ferraille,Altmetallhut,Cappello di Rottami Metallici,Chapéu de Sucata
ARMOR_SCRAPMETALHAT_DESC,,,,,,,
ARMOR_SCRAPMETALMASK_NAME,Scrap Metal Mask,,Маска з металобрухту,Masque de ferraille,Altmetallmaske,Maschera di Rottami Metallici,Máscara de Sucata
ARMOR_SCRAPMETALMASK_DESC,,,,,,,
ARMOR_SCRAPMETALARMOR_NAME,Scrap Metal Armor,,Броня з металобрухту,Armure de ferraille,Altmetallrüstung,Armatura di Rottami Metallici,Armadura de Sucata
ARMOR_SCRAPMETALARMOR_DESC,,,,,,,
SETBONUS_SCRAP_NAME,Scrap Set Bonus!,,Бонус набору «Металобрухт»!,Bonus d'ensemble&nbsp;: ferraille&nbsp;!,Setbonus: Altmetall!,Bonus Set: Rottami!,Bônus de Conjunto de Sucata!
SETBONUS_SCRAP_DESC,+1 Thorns.,,+1 до шипів.,Épines +1.,+1&nbsp;Dornen.,+1 Spine.,+1 de espinhos.
,,,,,,,
ARMOR_SLIMYHAT_NAME,Slimy Hat,,Слизька шапка,Chapeau gluant,Schleimiger Hut,Cappello di Bava,Chapéu Gosmento
ARMOR_SLIMYHAT_DESC,+15% chance to catch projectiles. Inflict Immobile 1 on units that contact you.,,"+15% шанс впіймати снаряди. Накладає Нерухомість 1 на юніти, які торкаються вас.",Chances d'intercepter les projectiles +15&nbsp;%. Inflige Immobilisation +1&nbsp;aux unités qui vous touchent.,"+15&nbsp;% Wahrscheinlichkeit, Geschosse zu fangen. Verursache Unbeweglich&nbsp;1 bei Einheiten, die dich berühren.",+15% di probabilità di afferrare i proiettili. Infliggi Immobilizzazione 1 alle unità che ti toccano.,+15% de chance de capturar projéteis. Aplica imobilidade 1 em unidades que entram em contato com você.
ARMOR_SLIMYMASK_NAME,Slimy Mask,,Слизька маска,Masque gluant,Schleimige Maske,Maschera di Bava,Máscara Gosmenta
ARMOR_SLIMYMASK_DESC,+15% chance to catch projectiles. Inflict Immobile 1 on units that contact you.,,"+15% шанс впіймати снаряди. Накладає Нерухомість 1 на юніти, які торкаються вас.",Chances d'intercepter les projectiles +15&nbsp;%. Inflige Immobilisation +1&nbsp;aux unités qui vous touchent.,"+15&nbsp;% Wahrscheinlichkeit, Geschosse zu fangen. Verursache Unbeweglich&nbsp;1 bei Einheiten, die dich berühren.",+15% di probabilità di afferrare i proiettili. Infliggi Immobilizzazione 1 alle unità che ti toccano.,+15% de chance de capturar projéteis. Aplica imobilidade 1 em unidades que entram em contato com você.
ARMOR_SLIMYNECKLACE_NAME,Slimy Necklace,,Слизьке намисто,Collier gluant,Schleimige Halskette,Collana di Bava,Colar Gosmento
ARMOR_SLIMYNECKLACE_DESC,+15% chance to catch projectiles. Inflict Immobile 1 on units that contact you.,,"+15% шанс впіймати снаряди. Накладає Нерухомість 1 на юніти, які торкаються вас.",Chances d'intercepter les projectiles +15&nbsp;%. Inflige Immobilisation +1&nbsp;aux unités qui vous touchent.,"+15&nbsp;% Wahrscheinlichkeit, Geschosse zu fangen. Verursache Unbeweglich&nbsp;1 bei Einheiten, die dich berühren.",+15% di probabilità di afferrare i proiettili. Infliggi Immobilizzazione 1 alle unità che ti toccano.,+15% de chance de capturar projéteis. Aplica imobilidade 1 em unidades que entram em contato com você.
SETBONUS_SLIMY_NAME,Slimy Set Bonus!,,Бонус набору «Слизький»!,Bonus d'ensemble&nbsp;: gluant&nbsp;!,Setbonus: Schleimige Rüstung!,Bonus Set: Bava!,Bônus de Conjunto Gosmento!
SETBONUS_SLIMY_DESC,Poisonous 2.,,Отруйність 2.,Toxique +2.,Giftig&nbsp;2.,Velenoso 2.,Venenoso 2.
,,,,,,,
ARMOR_SLUDGEHAT_NAME,Sludge Hat,,Шапка зі шламу,Chapeau bourbeux,Schlammhut,Cappello di Fanghiglia,Chapéu de Lodo
ARMOR_SLUDGEHAT_DESC,,,,,,,
ARMOR_SLUDGEMASK_NAME,Sludge Mask,,Маска зі шламу,Masque bourbeux,Schlammmaske,Maschera di Fanghiglia,Máscara de Lodo
ARMOR_SLUDGEMASK_DESC,,,,,,,
ARMOR_SLUDGEARMOR_NAME,Sludge Necklace,,Намисто зі шламу,Collier bourbeux,Schlammhalskette,Collana di Fanghiglia,Colar de Lodo
ARMOR_SLUDGEARMOR_DESC,,,,,,,
SETBONUS_SLUDGE_NAME,Sludge Set Bonus!,,Бонус набору «Шлам»!,Bonus d'ensemble&nbsp;: bourbeux&nbsp;!,Setbonus: Schlammrüstung!,Bonus Set: Fanghiglia!,Bônus de Conjunto de Lodo!
SETBONUS_SLUDGE_DESC,Gain +2 [img:shield] at the end of each turn.,,Отримуєте +2 [img:shield] в кінці кожного ходу.,[img:shield] +2&nbsp;à la fin de chaque tour.,Erhalte am Ende jedes Zuges +2&nbsp;[img:shield].,Ottieni +2 allo [img:shield] alla fine di ogni turno.,Obtenha +2 de [img:shield] no final de cada turno.
,,,,,,,
ARMOR_SPACEHELMET_NAME,Space Helmet,,Космічний шолом,Casque spatial,Astronautenhelm,Casco Spaziale,Capacete Espacial
ARMOR_SPACEHELMET_DESC,"+1 Brace.
30% chance to block negative status effects.",,"+1 Щит.
30% шанс заблокувати негативні статусні ефекти.","Garde +1.
Chances de bloquer les malus +30&nbsp;%.","+1&nbsp;Wappnen.
30%ige Wahrscheinlichkeit, negative Statuseffekte zu blockieren.","+1 alla Guardia.
30% di probabilità di bloccare gli effetti di stato negativi.","+1 de preparação.
30% de chance de bloquear efeitos de estado negativos."
ARMOR_SPACEANTENNA_NAME,Space Antenna,,Космічна антена,Antenne spatiale,Weltraumantenne,Antenna Spaziale,Antena Espacial
ARMOR_SPACEANTENNA_DESC,Gain 0-4 mana at start of each turn.,,Отримуйте 0–4 мани на початку кожного ходу.,+0&nbsp;à +4 mana au début de chaque tour.,Erhalte am Anfang jedes Zuges 0&nbsp;– 4 Mana.,Ottieni 0-4 mana all'inizio di ogni turno.,Obtenha 0-4 de mana no início de cada turno.
ARMOR_SPACEBOOSTERS_NAME,Space Boosters,,Космічні прискорювачі,Propulseurs spatiaux,Weltraumdüsen,Propulsori Spaziali,Propulsores Espaciais
ARMOR_SPACEBOOSTERS_DESC,Your movement action is Jump.,,Ваша дія пересування — Стрибок.,Votre action de déplacement devient Saut.,Deine Bewegungsaktion wird ein Sprung.,La tua azione di movimento è Salto.,Sua ação de movimento é um salto.
SETBONUS_SPACE_NAME,Space Set Bonus!,,Бонус набору «Космос»!,Bonus d'ensemble&nbsp;: spatial&nbsp;!,Setbonus: Astronautenrüstung!,Bonus Set: Spaziale!,Bônus de Conjunto de
SETBONUS_SPACE_DESC,Your movement action is Jump. Units you land on take damage.,,"Ваша дія пересування — Стрибок. Юніти, на які ви приземляєтесь, отримують шкоду.",Votre action de déplacement devient Saut. Les unités sur lesquelles vous atterrissez subissent des dégâts.,"Deine Bewegungsaktion wird ein Sprung. Einheiten, auf denen du landest, erleiden Schaden.",La tua azione di movimento è Salto. Le unità su cui atterri subiscono danno.,Sua ação de movimento é um salto. Unidades nas quais você cai em cima sofrem dano.
,,,,,,,
SETBONUS_STEVEN_NAME,Steven Set Bonus!,,Бонус набору «Steven»!,Bonus d'ensemble&nbsp;: Steven&nbsp;!,Setbonus: Steven!,Bonus Set: Steven!,Bônus de Conjunto de Steven!
SETBONUS_STEVEN_DESC,Your name is now Steven! Hello Steven!,,"Тепер твоє ім'я — Steven! Привіт, Steven!","Vous vous appelez Steven, maintenant&nbsp;! Salut, Steven&nbsp;!","Du heißt jetzt Steven! Hallo, Steven!","Ora ti chiami Steven! Ciao, Steven!","Agora seu nome é Steven! Olá, Steven!"
,,,,,,,
ARMOR_STUNNINGHAIRCUT_NAME,Stunning Haircut,,Приголомшлива стрижка,Chevelure époustouflante,Atemberaubende Frisur,Acconciatura Sbalorditiva,Corte de Cabelo Impressionante
ARMOR_STUNNINGHAIRCUT_DESC,Your face and neck item effects are doubled.,,Ефекти предметів для обличчя та шиї подвоюються.,Les effets de vos objets équipés au visage et au cou sont doublés.,Die Effekte deiner Gesichtsbedeckung und Halsrüstung werden verdoppelt.,Gli effetti dei tuoi oggetti per viso e collo sono raddoppiati.,Os efeitos de seus itens de rosto e pescoço são dobrados.
ARMOR_STUNNINGCHAIN_NAME,Stunning Chain,,Приголомшливий ланцюжок,Chaîne époustouflante,Atemberaubende Halskette,Catena Sbalorditiva,Corrente Impressionante
ARMOR_STUNNINGCHAIN_DESC,Your head and face item effects are doubled.,,Ефекти предметів для голови та обличчя подвоюються.,Les effets de vos objets équipés à la tête et au visage sont doublés.,Die Effekte deines Helms und deiner Gesichtsbedeckung werden verdoppelt.,Gli effetti dei tuoi oggetti per testa e viso sono raddoppiati.,Os efeitos de seus itens de cabeça e rosto são dobrados.
ARMOR_STUNNINGBEARD_NAME,Stunning Beard,,Приголомшлива борода,Barbe époustouflante,Atemberaubender Bart,Barba Sbalorditiva,Barba Impressionante
ARMOR_STUNNINGBEARD_DESC,Your head and neck item effects are doubled.,,Ефекти предметів для голови та шиї подвоюються.,Les effets de vos objets équipés à la tête et au cou sont doublés.,Die Effekte deines Helms und deiner Halsrüstung werden verdoppelt.,Gli effetti dei tuoi oggetti per testa e collo sono raddoppiati.,Os efeitos de seus itens de cabeça e pescoço são dobrados.
SETBONUS_STUNNING_NAME,Stunning Set Bonus!,,Бонус набору «Приголомшливий»!,Bonus d'ensemble&nbsp;: époustouflant&nbsp;!,Setbonus: Atemberaubend!,Bonus Set: Sbalorditivo!,Bônus de Conjunto Impressionante!
SETBONUS_STUNNING_DESC,Your weapon and trinket's passive and active effects are tripled.,,Пасивні й активні ефекти вашої зброї та талісмана утричі збільшуються.,Les effets passifs et actifs de votre arme et de vos babioles sont triplés.,Die Passiv- und Aktiveffekte deiner Waffe und deines Zubehörs werden verdreifacht.,Gli effetti passivi e attivi di armi e ciondoli sono triplicati.,Os efeitos passivos e ativos de sua arma e de seu acessório são triplicados.
,,,,,,,
ARMOR_SUPERHEROMASK_NAME,Superhero Mask,,Маска супергероя,Masque de super héros,Superheldenmaske,Maschera da Supereroe,Máscara de Super Herói
ARMOR_SUPERHEROMASK_DESC,"+1 Damage. Your basic attack knocks units into the air, lobbing them back 3 tiles.",,"+1 до шкоди. Ваш базовий удар підкидає юнітів у повітря, відкидаючи їх назад на 3 клітинки.","Dégâts +1. Votre attaque de base projette les unités en l'air, leur fait subir Recul +3.",+1&nbsp;Schaden. Dein Grundangriff stößt Einheiten in die Luft und schleudert sie 3&nbsp;Felder zurück.,"+1 al Danno. Il tuo attacco base lancia le unità in aria, scagliandole indietro di 3 caselle.",+1 de dano. Seu ataque básico lança unidades no ar em um arco para empurrá-las 3 espaços para trás.
ARMOR_SUPERHEROHAT_NAME,Superhero Hat,,Шапка супергероя,Chapeau de super héros,Superheldenhut,Cappello da Supereroe,Chapéu de Super Herói
ARMOR_SUPERHEROHAT_DESC,+2 Health Regen.,,+2 до відновлення здоров'я.,Régénération de PV +2.,+2&nbsp;Lebensregeneration.,+2 a Rigenerazione Salute.,+2 de regeneração de saúde.
ARMOR_SUPERHEROCAPE_NAME,Superhero Cape,,Плащ супергероя,Cape de super héros,Superheldenumhang,Mantello da Supereroe,Capa de Super Herói
ARMOR_SUPERHEROCAPE_DESC,Flying.,,Літає.,Vol.,Du fliegst.,Volo.,Voador.
SETBONUS_SUPERHERO_NAME,Superhero Set Bonus!,,Бонус комплекту супергероя!,Bonus d'ensemble&nbsp;: héroïque&nbsp;!,Setbonus: Superheld!,Bonus Set: Supereroe!,Bônus de Conjunto de Super Herói!
SETBONUS_SUPERHERO_DESC,The first spell you cast each turn inflicts Webbed.,,"Перше заклинання, яке ви застосовуєте кожного ходу, накладає стан «Оплутаність».",Le premier sort que vous lancez chaque tour inflige Toile.,"Der erste Zauber, den du in jedem Zug wirkst, verursacht Netz.",Il primo incantesimo che lanci ogni turno infligge Ragnatela.,O primeiro encantamento que você lança em cada turno aplica teia.
,,,,,,,
SETBONUS_SURVIVALIST_NAME,Survivalist Set Bonus!,,Бонус комплекту виживальника!,Bonus d'ensemble&nbsp;: survivalisme&nbsp;!,Setbonus: Überlebenskünstler!,Bonus Set: Survivalista,Bônus de Conjunto de Sobrevivente!
SETBONUS_SURVIVALIST_DESC,"Find a consumable item at the end of each battle.
When you use up a consumable or trinket, equip a new consumable from your inventory if you have any.",,"Знаходьте витратний предмет наприкінці кожного бою.
Коли ви використовуєте витратний предмет або талісман, оснастіть новий витратний предмет з інвентарю, якщо він у вас є.","Vous obtenez un objet consommable à la fin de chaque combat.
Quand vous utilisez un consommable ou une babiole, un nouveau consommable de votre inventaire s'équipe si vous en possédez.","Finde am Ende jedes Kampfes einen Verbrauchsgegenstand.
Wenn du einen Verbrauchsgegenstand oder Zubehör benutzt, rüstest du einen neuen Verbrauchsgegenstand aus deinem Inventar aus, falls du einen besitzt.","Trovi un oggetto consumabile alla fine di ogni battaglia.
Quando usi un consumabile o un ciondolo, equipaggi un nuovo consumabile dall’inventario (se ne hai a disposizione).","Encontre um item consumível no final de cada batalha.
Ao esgotar um consumível ou acessório, equipe um novo consumível do seu inventário, se possuir algum."
,,,,,,,
ARMOR_TANKHELMET_NAME,Tank's Helmet,,Шолом танка,Casque de tank,Tankhelm,Elmo del Corazzato,Capacete de Tanque
ARMOR_TANKHELMET_DESC,+1 Knockback damage.,,+1 шкода від відштовхування.,Dégâts de recul +1.,+1&nbsp;Rückstoßschaden.,+1 danno da Contraccolpo.,+1 de dano de empurrão.
ARMOR_TANKTATTOO_NAME,Tank's Tattoo,,Татуювання танка,Tatouage de tank,Tanktattoo,Tatuaggio del Corazzato,Tatuagem de Tanque
ARMOR_TANKTATTOO_DESC,All Knockback inflicted by you is increased by 2.,,"Усе відштовхування, спричинене вами, збільшується на 2.",Vous infligez Recul +2.,"Rückstoß, den du verursachst, ist um 2&nbsp;erhöht.",Tutto il Contraccolpo da te inflitto aumenta di 2.,Todo empurrão que você causa é aumentado em 2.
ARMOR_TANKPADS_NAME,Tank's Pads,,Накладки танка,Épaulettes de tank,Tankpolster,Protezioni del Corazzato,Ombreiras de Tanque
ARMOR_TANKPADS_DESC,Your knockback damage has a +10% chance to inflict Stun.,,Шкода від ваших відштовхувань має +10% шанс накласти стан «Приголомшення».,Vos dégâts de recul ont +10&nbsp;% de chances d'infliger Étourdissement.,Dein Rückstoßschaden verursacht mit +10%iger Wahrscheinlichkeit Betäubung.,Il tuo danno da Contraccolpo ha un +10% di probabilità di infliggere Stordimento.,Seu dano de empurrão possui uma chance de 10% de aplicar atordoamento.
SETBONUS_TANK_NAME,Tank Set Bonus!,,Бонус комплекту танка!,Bonus d'ensemble&nbsp;: tank&nbsp;!,Setbonus: Tank!,Bonus Set: Corazzato!,Bônus de Conjunto de Tanque!
SETBONUS_TANK_DESC,+1 Knockback damage.,,+1 шкода від відштовхування.,Dégâts de recul +1.,+1&nbsp;Rückstoßschaden.,+1 danno da Contraccolpo.,+1 de dano de empurrão.
,,,,,,,
ARMOR_TENTACLEMASK_NAME,Face Tentacle,,Обличчеве щупальце,Tentacule facial,Gesichtstentakel,Tentacolo del Volto,Tentáculo de Rosto
ARMOR_TENTACLEMASK_DESC,Your basic attack has a +33% chance to inflict Entangle.,,Ваша базова атака має +33% шанс накласти стан «Заплутування».,Votre attaque de base a +33&nbsp;% de chances d'infliger Emmêlement.,Dein Grundangriff verursacht mit +33%iger Wahrscheinlichkeit Verstrickt.,Il tuo attacco base ha un +33% di probabilità di infliggere Intrappolamento.,Seu ataque básico possui +33% de chance de aplicar embaraçamento.
ARMOR_TENTACLEHAT_NAME,Head Tentacle,,Щупальце на голові,Tentacule crânien,Kopftentakel,Tentacolo della Testa,Tentáculo de Cabeça
ARMOR_TENTACLEHAT_DESC,Your basic attack pulls you towards units or objects it hits.,,"Ваша базова атака тягне вас до юнітів або об'єктів, в які вона потрапляє.",Votre attaque de base vous attire vers les unités ou objets qu'elle touche.,"Dein Grundangriff zieht dich an Einheiten oder Objekte, die er trifft, heran.",Il tuo attacco base ti trascina verso le unità o gli oggetti che colpisce.,Seu ataque básico puxa na sua direção unidades e objetos que acerta.
ARMOR_TENTACLENECK_NAME,Back Tentacles,,Задні щупальця,Tentacules dorsaux,Rückententakel,Tentacoli della Schiena,Tentáculo de Costas
ARMOR_TENTACLENECK_DESC,Counterattack ranged attackers with a tentacle slap.,,Контратакуйте дальніх нападників ляпасом щупальця.,Contre-attaque face aux attaques à distance à l'aide d'un tentacule.,Kontere Fernkämpfer mit einem Tentakelschlag.,Contrattacchi gli attaccanti a distanza con un colpo di tentacolo.,Contra-ataque agressores à distância com um tapa de tentáculo.
SETBONUS_TENTACLE_NAME,Tentacle Set Bonus!,,Бонус набору щупалець!,Bonus d'ensemble&nbsp;: tentacule&nbsp;!,Setbonus: Tentakel!,Bonus Set: Tentacolo!,Bônus de Conjunto de Tentáculos!
SETBONUS_TENTACLE_DESC,Cleanse all your debuffs at the end of each turn.,,Очищує всі ваші негативні ефекти в кінці кожного ходу.,Dissipe vos malus à la fin de chaque tour.,Reinige am Ende jedes Zuges all deine Schwächungen.,Rimuovi tutti i tuoi malus alla fine di ogni turno.,Purifique todos os seus enfraquecimentos no final de cada turno.
,,,,,,,
ARMOR_THIEFHOOD_NAME,Thief's Hood,,Капюшон злодія,Capuche de fourbe,Diebeskapuze,Cappuccio del Ladro,Capuz de Ladrão
