KEY,en,notes,sp,fr,de,it,pt-br
KEYWORD_SHIELD_DESC_STACKLESS,Blocks incoming damage.,,Блокує вхідну шкоду.,Bloque les dégâts que vous subissez.,Blockiert eingehenden Schaden.,Blocca il danno in arrivo.,Bloqueia o dano iminente.
KEYWORD_SHORTCIRCUIT_NAME,Short Circuit,,Коротке замикання,Court-circuit,Kurzschluss,Cortocircuito,Curto-Circuito
KEYWORD_SHORTCIRCUIT_DESC,All actions are disabled. Cast Break Circuit to break.,,"Усі дії заблоковано. Виконайте Break Circuit, щоб розірвати ефект.",Toutes les actions sont désactivées. Lancer Brise-circuit annule cet effet.,"Alle Aktionen sind deaktiviert. Wirke Sicherung, um sie zu aktivieren.",Tutte le azioni sono disabilitate. Lancia Spezza-Circuito per liberarti.,Todas as ações são desabilitadas. Lance Quebrar Circuito para quebrar.
KEYWORD_SLEEP_NAME,Sleep,,Сон,Sommeil,Schlaf,Sonno,Sono
KEYWORD_SLEEP_DESC,Skip the next {stacks} turns. Being attacked has a chance to wake you up.,,Пропустіть наступні {stacks} ходів. Атака має шанс розбудити вас.,Saute les {stacks} prochains tours. Être attaqué peut vous réveiller.,"Überspringe die nächsten {stacks}&nbsp;Züge. Wenn du angegriffen wirst, wachst du mit gewisser Wahrscheinlichkeit auf.",Salti i prossimi {stacks} turni. Se ti attaccano hai una probabilità di svegliarti.,Pule os próximos {stacks} turnos. Há uma chance de acordar ao sofrer ataques.
KEYWORD_SLEEP_DESC_STACKLESS,Skip the next turn. Being attacked has a chance to wake you up.,,Пропустіть наступний хід. Атака має шанс розбудити вас.,Saute le prochain tour. Être attaqué peut vous réveiller.,"Überspringe den nächsten Zug. Wenn du angegriffen wirst, wachst du mit gewisser Wahrscheinlichkeit auf.",Salti il prossimo turno. Se ti attaccano hai una probabilità di svegliarti.,Pule o próximo turno. Há uma chance de acordar ao sofrer ataques.
KEYWORD_SLEEPPAR_NAME,Sleep (Paralysis),,Сон (Параліч),Sommeil (paralysie),Schlaf (Paralyse),Sonno (Paralisi),Sono (Paralisia)
KEYWORD_SLEEPPAR_DESC,You are asleep until your sleep paralysis demon is killed.,,"Ви спите, доки не вб'ють вашого демона сонного паралічу.",Vous dormez tant que votre démon de paralysie du sommeil est en vie.,"Du schläfst, bis dein Schlafparalysedämon getötet wurde.",Dormi finché il tuo demone della paralisi del sonno non viene ucciso.,Você adormece até que o demônio da paralisia do sono seja morto.
KEYWORD_SLOW_NAME,Slow,,Сповільнення,Lenteur,Verlangsamung,Rallentamento,Lentidão
KEYWORD_SLOW_DESC,Movement range is reduced to 2 for the next {stacks} turns. Takes its turn later.,,Дальність руху зменшено до 2 на наступні {stacks} ходів. Виконує хід пізніше.,Sa portée de déplacement est réduite à 2&nbsp;pour les {stacks} prochains tours. Joue son tour plus tard.,Bewegungsreichweite ist für die nächsten {stacks}&nbsp;Züge um 2 verringert. Die Einheit ist später am Zug.,Il raggio di movimento è ridotto a 2 per i prossimi {stacks} turni. Effettua dopo il suo turno.,O alcance do movimento é reduzido para 2 pelos próximos {stacks} turnos. Usa seu turno mais tarde.
KEYWORD_SLOW_DESC_STACKLESS,Movement range is reduced to 2. Takes its turn later.,,Дальність руху зменшено до 2. Виконує хід пізніше.,Sa portée de déplacement est réduite à 2. Joue son tour plus tard.,Bewegungsreichweite ist um 2 verringert. Die Einheit ist später am Zug.,Il raggio di movimento è ridotto a 2. Effettua dopo il suo turno.,O alcance do movimento é reduzido para 2. Usa seu turno mais tarde.
KEYWORD_SOULLINK_NAME,Soul Link,,Зв'язок Душ,Lien spirituel,Seelenverbindung,Collegamento Spirituale,Conexão de Alma
KEYWORD_SOULLINK_DESC,"Whenever a soul linked character loses health, all soul linked characters lose that health as well.",,"Коли персонаж зі зв'язком Душ втрачає здоров'я, усі персонажі зі зв'язком Душ також втрачають це здоров'я.","Chaque fois qu'une unité liée spirituellement perd des PV, toutes les unités liées spirituellement perdent cette même quantité de PV.","Immer, wenn ein Charakter mit Seelenverbindung LP verliert, verlieren alle anderen verbundenen Charaktere ebenfalls so viel LP.","Ogni volta che qualcuno con un collegamento spirituale perde salute, tutti quelli che hanno il collegamento spirituale perdono la stessa quantità di salute.","Sempre que um personagem com a alma conectada perde saúde, todos os personagens com a alma conectada perdem uma quantidade equivalente de saúde."
KEYWORD_SPDUP_NAME,Speed Up,,Прискорення,Vitesse (+),Geschwindigkeit hoch,Velocità +,Velocidade Aumentada
KEYWORD_SPDUP_DESC,"Speed increased by {stacks}.
Speed affects movement range and turn order.",,"Швидкість збільшено на {stacks}.
Швидкість впливає на дальність руху та порядок ходів.","Vitesse +{stacks}.
La vitesse affecte la portée de déplacement et l'ordre du tour.","Geschwindigkeit um {stacks} erhöht.
Geschwindigkeit wirkt sich auf die Zugreihenfolge und Bewegungsreichweite aus.","La velocità aumenta di {stacks}.
La velocità influenza il raggio di movimento e l'ordine dei turni.","A velocidade é aumentada em {stacks}.
A velocidade afeta o alcance do movimento e a ordem dos turnos."
KEYWORD_SPDDOWN_NAME,Speed Down,,Зниження швидкості,Vitesse (-),Geschwindigkeit runter,Velocità -,Velocidade Diminuída
KEYWORD_SPWDDOWN_DESC,"Speed decreased by {absstacks}.
Speed affects movement range and turn order.",,"Швидкість зменшено на {absstacks}.
Швидкість впливає на дальність руху та порядок ходів.","Vitesse -{absstacks}.
La vitesse affecte la portée de déplacement et l'ordre du tour.","Geschwindigkeit um {absstacks} verringert.
Geschwindigkeit wirkt sich auf die Zugreihenfolge und Bewegungsreichweite aus.","La velocità diminuisce di {absstacks}.
La velocità influenza il raggio di movimento e l'ordine dei turni.","A velocidade é diminuída em {absstacks}.
A velocidade afeta o alcance do movimento e a ordem dos turnos."
KEYWORD_MAGICDMGUP_NAME,Magic Damage Up,,Підвищення магічної шкоди,Dégâts magiques (+),Magischer Schaden hoch,Danno Magico +,Dano Mágico Aumentado
KEYWORD_MAGICDMGUP_DESC,Magic damage you inflict does {stacks} extra damage.,,"Магічна шкода, яку ви завдаєте, збільшується на {stacks}.",Dégâts magiques que vous infligez +{stacks}.,"Magischer Schaden, den du verursachst, verursacht {stacks}&nbsp;zusätzlichen Schaden.",Il danno magico che infliggi produce {stacks} danno aggiuntivo.,O seu dano mágico causa {stacks} de dano adicional.
KEYWORD_MAGICDMGUP_DESC_STACKLESS,Increases any magical damage you deal.,,"Збільшує будь-яку магічну шкоду, яку ви завдаєте.",Augmente les dégâts magiques que vous infligez.,"Erhöht magischen Schaden, den du verursachst.",Incrementa qualsiasi danno magico che infliggi.,Aumenta qualquer dano mágico que você causa.
KEYWORD_SPIDERINFESTED_NAME,Infested,,Заселений,Infestation,Infiziert,Infestato,Infestação
KEYWORD_SPIDERINFESTED_DESC,"The spiders infesting this pop out when it dies, destroying its corpse.",,"Павуки, які його заселили, виповзають, коли воно вмирає, знищуючи його труп.","Les araignées qui l'infestent en jaillissent quand il meurt, détruisant son cadavre.","Die Spinnen, die diese Einheit infiziert haben, platzen hervor, wenn sie stirbt und zerstören ihre Leiche.","I ragni che infestano quest'unità vengono fuori quando muore, distruggendone il cadavere.","As aranhas que estão infestando isto explodem após sua morte, destruindo seu corpo."
KEYWORD_STATBOUNTY_NAME,Stat Bounty,,Винагорода за стати,Prime à stats,Kopfgeld (Attribute),Taglia (Statistiche),Recompensa de Atributo
KEYWORD_STATBOUNTY_DESC,Whoever kills this gets All Stats Up {stacks}.,,"Той, хто вб'є цього, отримує +{stacks} до всіх характеристик.",L'unité qui l'élimine bénéficie de Hausse de stats +{stacks}.,"Wer diese Einheit tötet, erhält einen Bonus von {stacks} auf alle Attribute.",Chiunque uccida quest'unità ottiene Aumento delle Statistiche {stacks}.,Quem quer que mate isto obtém todos os atributos aumentados {stacks}.
KEYWORD_STATBOUNTY_DESC_STACKLESS,Whoever kills this gets All Stats Up.,,"Той, хто вб'є цього, отримує підвищення всіх характеристик.",L'unité qui l'élimine bénéficie de Hausse de stats.,"Wer diese Einheit tötet, erhält einen Bonus auf alle Attribute.",Chiunque uccida quest'unità ottiene Aumento delle Statistiche.,Quem quer que mate isto obtém todos os atributos aumentados.
KEYWORD_STEALTH_NAME,Stealth,,Невидимість,Furtivité,Schleichen,Furtività,Furtividade
KEYWORD_STEALTH_DESC,50% Dodge Chance. Lose Stealth when you get hit.,,"50% шанс ухилення. Втрачаєте невидимість, коли по вас влучають.",Chances d'esquive +50&nbsp;%. Vous perdez Furtivité quand vous êtes touché.,"50&nbsp;% Ausweichchance. Dieser Status geht verloren, wenn du getroffen wirst.","50% di probabilità di schivata. Quando ti colpiscono, perdi Furtività.",50% de chance de esquiva. Perca furtividade ao sofrer golpes.
KEYWORD_STEALTHUNTIL_NAME,Stealth,,Невидимість,Furtivité,Schleichen,Furtività,Furtividade
KEYWORD_STEALTHUNTIL_DESC,50% Dodge Chance. Lose Stealth when you get hit or use your basic attack.,,"50% шанс ухилення. Втрачаєте невидимість, коли по вас влучають або коли ви використовуєте базову атаку.",Chances d'esquive +50&nbsp;%. Vous perdez Furtivité quand vous êtes touché ou utilisez votre attaque de base.,"50&nbsp;% Ausweichchance. Dieser Status geht verloren, wenn du getroffen wirst oder deinen Grundangriff verwendest.","50% di probabilità di schivata. Quando ti colpiscono o usi il tuo attacco base, perdi Furtività.",50% de chance de esquiva. Perca furtividade ao sofrer golpes ou utilizar seu ataque básico.
KEYWORD_STRUP_NAME,Strength Up,,Сила підвищена,Force (+),Stärke hoch,Forza +,Força Aumentada
KEYWORD_STRUP_DESC,"Strength increased by {stacks}.
Strength affects melee attack and melee ability damage.",,"Сила збільшена на {stacks}.
Сила впливає на шкоду від атаки у ближньому бою та на шкоду здібностей ближнього бою.","Force +{stacks}.
La force affecte les dégâts des attaques et compétences au corps-à-corps.","Stärke um {stacks} erhöht.
Stärke wirkt sich auf den Schaden von Nahkampfangriffen und -fähigkeiten aus.","La forza aumenta di {stacks}.
La forza influenza l'attacco corpo a corpo e il danno delle abilità corpo a corpo.","A força é aumentada em {stacks}.
A força afeta o dano de ataques e habilidades corpo-a-corpo."
KEYWORD_STRDOWN_NAME,Strength Down,,Сила зменшена,Force (-),Stärke runter,Forza -,Força Diminuída
KEYWORD_STRDOWN_DESC,"Strength decreased by {absstacks}.
Strength affects melee attack and melee ability damage.",,"Сила зменшена на {absstacks}.
Сила впливає на шкоду від атаки у ближньому бою та на шкоду здібностей ближнього бою.","Force -{absstacks}.
La force affecte les dégâts des attaques et compétences au corps-à-corps.","Stärke um {absstacks} verringert.
Stärke wirkt sich auf den Schaden von Nahkampfangriffen und -fähigkeiten aus.","La forza diminuisce di {absstacks}.
La forza influenza l'attacco corpo a corpo e il danno delle abilità corpo a corpo.","A força é diminuída em {absstacks}.
A força afeta o dano de ataques e habilidades corpo-a-corpo."
KEYWORD_STUN_NAME,Stun,,Оглушення,Étourdissement,Betäubung,Stordimento,Atordoamento
KEYWORD_STUN_DESC,Skip the next {stacks} turns.,,Пропускає наступні {stacks} ходи.,Saute les {stacks} prochains tours.,Überspringe die nächsten {stacks}&nbsp;Züge.,Salti i prossimi {stacks} turni.,Pule os próximos {stacks} turnos.
KEYWORD_STUN_DESC_STACKLESS,Skip the next turn.,,Пропускає наступний хід.,Saute le prochain tour.,Überspringe den nächsten Zug.,Salti il turno successivo.,Pule o próximo turno.
KEYWORD_TARRED_NAME,Tarred,,Покритий дьогтем,Goudron,Geteert,Catramatura,Piche
KEYWORD_TARRED_DESC,"Speed decreased by {stacks}. Flammable.
Speed affects movement range and turn order.",,"Швидкість зменшена на {stacks}. Легкозаймистий.
Швидкість впливає на дальність руху та порядок ходів.","Vitesse -{stacks}. Inflammable.
La vitesse affecte la portée de déplacement et l'ordre du tour.","Geschwindigkeit um {stacks} verringert. Leicht brennbar.
Geschwindigkeit wirkt sich auf die Zugreihenfolge und Bewegungsreichweite aus.","La velocità diminuisce di {stacks}. Infiammabile.
La velocità influenza il raggio di movimento e l'ordine dei turni.","A velocidade é diminuída em {stacks}. Inflamável.
A velocidade afeta o alcance do movimento e a ordem dos turnos."
KEYWORD_TARRED_DESC_STACKLESS,Decreases speed. Flammable.,,Зменшує швидкість. Легкозаймистий.,Diminue la vitesse. Inflammable.,Verringert Geschwindigkeit. Leicht brennbar.,Riduce la velocità. Infiammabile.,Diminui a velocidade. Inflamável.
KEYWORD_TECH_NAME,Tech,,Tech,Techno,Technologie,Tecnologia,Tecnologia
KEYWORD_TECH_DESC,"Increases the quality of the next item you craft or the next familiar you spawn.
Up to 3 Tech can be used at a time.",,"Підвищує якість наступного предмета, який ви створите, або наступного фамільяра, якого ви заспавните.
За раз можна використати до 3 Tech.","Augmente la qualité du prochain objet que vous fabriquez ou du prochain familier que vous invoquez.
Jusqu'à 3&nbsp;technos peuvent être utilisées à la fois.","Erhöht die Qualität des nächsten Gegenstandes, den du herstellst oder den nächsten Begleiter, den du baust.
Du kannst bis zu 3&nbsp;Technologie auf einmal verwenden.","Migliora la qualità del prossimo oggetto che crei o del prossimo famiglio che generi.
È possibile utilizzare fino a 3 Tecnologie alla volta.","Aumenta a qualidade do próximo item que você fabricar ou do próximo familiar que você gerar.
A tecnologia só pode ser utilizada até um máximo de 3 por vez."
KEYWORD_TEMPBACKSTAB_NAME,Backstab Bonus,,Бонус за удар у спину,Bonus d'attaque sournoise,Bonus für Angriffe von hinten,Bonus Colpo alle Spalle,Bônus de Punhalada
KEYWORD_TEMPBACKSTAB_DESC,+{stacks}% Backstab Damage this turn. (Plus the default 25% backstab bonus.),,+{stacks}% шкоди від ударів у спину цього ходу. (Плюс стандартний бонус 25% за удар у спину.),Dégâts d'attaque sournoise +{stacks}&nbsp;% ce tour. (En plus du bonus d'attaque sournoise par défaut de 25&nbsp;%.),+{stacks}&nbsp;% erhöhten Schaden für Angriffe von hinten in diesem Zug. (Zusätzlich zu den regulären 25&nbsp;%.),+{stacks}% al danno da colpo alle spalle in questo turno (più il consueto 25% di bonus per il colpo alle spalle).,+{stacks}% de dano de punhalada neste turno. (Além do bônus de punhalada padrão de 25%.)
KEYWORD_TEMPBACKSTAB_DESC_STACKLESS,Increases the damage your Backstabs deal.,,Збільшує шкоду від ваших ударів у спину.,Augmente vos dégâts d'attaque sournoise.,"Erhöht den Schaden, den deine Angriffe von hinten verursachen.",Aumenta il danno inflitto dai tuoi colpi alle ppalle.,Aumenta o dano causado pelas suas punhaladas.
KEYWORD_TEMPCOUNTER_NAME,Counter Attack,,Контратака,Contre-attaque,Konter,Contrattacco,Contra-Ataque
KEYWORD_TEMPCOUNTER_DESC,Attack things that damage you automatically.,,"Автоматично атакує тих, хто завдає вам шкоди.",Attaque automatiquement les choses qui vous infligent des dégâts.,"Greife die nächste Einheit, die dir Schaden zufügt, automatisch an.",Attacchi automaticamente le cose che ti danneggiano.,Ataque automaticamente coisas que causem dano a você.
KEYWORD_TEMPINIT_NAME,Initiative Up,,Підвищена ініціатива,Initiative (+),Initiative hoch,Iniziativa +,Iniciativa Aumentada
KEYWORD_TEMPINIT_DESC,You take your turn earlier in the round.,,Ви робите свій хід раніше в раунді.,Vous jouez votre tour plus tôt cette manche-ci.,Du bist früher in der Runde am Zug.,Effettui il tuo turno prima del previsto nel round.,Você utiliza seu turno mais cedo na próxima rodada.
KEYWORD_TEMPINITDOWN_NAME,Initiative Down,,Понижена ініціатива,Initiative (-),Initiative runter,Iniziativa -,Iniciativa Diminuída
KEYWORD_TEMPINITDOWN_DESC,You take your turn later in the round.,,Ви робите свій хід пізніше в раунді.,Vous jouez votre tour plus tard cette manche-ci.,Du bist später in der Runde am Zug.,Effettui il tuo turno più tardi del previsto nel round.,Você utiliza seu turno mais tarde na próxima rodada.
KEYWORD_TEMPIMMUNE_NAME,Injury Immunity,,Імунітет до поранень,Immunité aux blessures,Verletzungsimmun,Immunità alle Ferite,Imunidade Contra Ferimentos
KEYWORD_TEMPIMMUNE_DESC,Cannot receive Injuries for any reason. Lasts {stacks} turns.,,Не може отримувати поранень з будь-якої причини. Триває {stacks} ходів.,Ne peut pas subir de blessures. Dure {stacks} tours.,Kann keine Verletzungen erleiden. Dauert {stacks}&nbsp;Züge an.,Non puoi subire ferite per nessun motivo. Dura {stacks} turni.,Não pode sofrer ferimentos por qualquer razão. Dura {stacks} turnos.
KEYWORD_TEMPIMMUNE_DESC_SINGULAR,Cannot receive Injuries for any reason. Lasts 1 turn.,,Не може отримувати поранень з будь-якої причини. Триває 1 хід.,Ne peut pas subir de blessures. Dure 1&nbsp;tour.,Kann keine Verletzungen erleiden. Dauert 1&nbsp;Zug an.,Non puoi subire ferite per nessun motivo. Dura 1 turno.,Não pode sofrer ferimentos por qualquer razão. Dura 1 turno.
KEYWORD_TEMPMANAREDUCTION_NAME,Insight,,Проникливість,Réflexion,Erkenntnis,Intuizione,Discernimento
KEYWORD_TEMPMANAREDUCTION_DESC,Spells cost {stacks} less mana to cast until the end of the turn.,,Заклинання коштують на {stacks} менше мани до кінця ходу.,Vos sorts coûtent -{stacks} mana jusqu'à la fin du tour.,Zauber kosten bis zum Ende des Zuges {stacks}&nbsp;Mana weniger.,Lanciare gli incantesimi costa {stacks} mana in meno fino alla fine del turno.,Encantamentos custam {stacks} a menos de mana para serem lançados até o final do turno.
KEYWORD_TEMPMANAREDUCTION_DESC_STACKLESS,Spells cost less mana to cast until the end of the turn.,,Заклинання коштують менше мани до кінця ходу.,Vos sorts coûtent moins de mana jusqu'à la fin du tour.,Zauber kosten bis zum Ende des Zuges weniger Mana.,Lanciare gli incantesimi costa meno mana fino alla fine del turno.,Encantamentos custam menos mana para serem lançados até o final do turno.
KEYWORD_PRECOUNTER_NAME,Preemptive Counter,,Опереджувальна контратака,Riposte préventive,Präventiver Konter,Contrattacco Preventivo,Contra-Ataque Preventivo
KEYWORD_PRECOUNTER_DESC,"Attack things that target you before they attack you, automatically.",,"Автоматично атакує тих, хто націлюється на вас, перш ніж вони атакують вас.",Attaque automatiquement les choses qui vous ciblent avant qu'elles ne vous attaquent.,"Greift automatisch Gegner an, die dich anvisieren, bevor sie angreifen.",Attacchi automaticamente le unità che ti prendono di mira prima che ti attacchino.,Ataque automaticamente coisas que pretenderem atacar você antes que esses ataques sejam realizados.
KEYWORD_THORNS_NAME,Thorns,,Шипи,Épines,Dornen,Spine,Espinhos
KEYWORD_THORNS_DESC,Deals {stacks} damage to units that contact you.,,"Наносить {stacks} шкоди юнітам, які контактують з вами.",Inflige {stacks} dégâts aux unités qui vous touchent.,"Verursacht {stacks}&nbsp;Schaden bei Einheiten, die dich berühren.",Infligge {stacks} di danno alle unità che ti toccano.,Causa {stacks} de dano a unidades que entrarem em contato com você.
KEYWORD_THORNS_DESC_STACKLESS,Deals damage to units that contact you.,,"Наносить шкоду юнітам, які контактують з вами.",Inflige des dégâts aux unités qui vous touchent.,"Verursacht Schaden bei Einheiten, die dich berühren.",Infligge danno alle unità che ti toccano.,Causa dano a unidades que entrarem em contato com você.
KEYWORD_SENTRY_NAME,Sentry Mode,,Режим Варти,Mode sentinelle,Wächtermodus,Modalità Sentinella,Modo Sentinela
KEYWORD_SENTRY_DESC,"The next time an enemy ends its movement in your basic attack range, attack it.",,"Наступного разу, коли ворог завершить рух у межах вашого діапазону базової атаки, атакуйте його.","La prochaine fois qu'un ennemi termine son déplacement dans la portée de votre attaque de base, vous l'attaquez.","Greife den nächsten Gegner an, der in der Reichweite deines Grundangriffs stehenbleibt.","La prossima volta che un nemico termina il suo movimento nel tuo raggio di attacco base, lo attacchi.","Na próxima vez em que um inimigo terminar seu movimento dentro do alcance do seu ataque básico, ataque-o."
KEYWORD_SENTRYPLUS_NAME,Sentry Mode+,,Режим Варти+,Mode sentinelle+,Wächtermodus+,Modalità Sentinella+,Modo Sentinela+
KEYWORD_SENTRYPLUS_DESC,"When an enemy ends its movement in your basic attack range, attack it. Lasts {stacks} turns.",,"Коли ворог завершує рух у межах вашого діапазону базової атаки, атакуйте його. Триває {stacks} ходів.","Dès qu'un ennemi termine son déplacement dans la portée de votre attaque de base, vous l'attaquez. Dure {stacks} tours.","Greife Gegner an, die in der Reichweite deines Grundangriffs stehenbleiben. Hält {stacks}&nbsp;Züge an.","Quando un nemico termina il suo movimento nel tuo raggio di attacco base, lo attacchi. Dura {stacks} turni.","Sempre que um inimigo terminar seu movimento dentro do alcance do seu ataque básico, ataque-o. Dura {stacks} turnos."
KEYWORD_SENTRYPLUS_DESC_STACKLESS,"When an enemy ends its movement in your basic attack range, attack it.",,"Коли ворог завершує рух у межах вашого діапазону базової атаки, атакуйте його.","La prochaine fois qu'un ennemi termine son déplacement dans la portée de votre attaque de base, vous l'attaquez.","Greife Gegner an, die in der Reichweite deines Grundangriffs stehenbleiben.","Quando un nemico termina il suo movimento nel tuo raggio di attacco base, lo attacchi.","Sempre que um inimigo terminar seu movimento dentro do alcance do seu ataque básico, ataque-o."
KEYWORD_TRANSFORM_NAME,Transformation,,Перетворення,Transformation,Verwandlung,Trasformazione,Transformação
KEYWORD_TRANSFORM_DESC,Transforms when the timer hits 0.,,"Перетворюється, коли таймер досягає 0.",Se transforme quand le minuteur atteint 0.,"Verwandelt sich, wenn der Timer 0 erreicht.",Si trasforma quando il timer arriva a 0.,Transforma-se quando o cronômetro chega a 0.
KEYWORD_WEAKNESS_NAME,Weakness,,Слабкість,Vulnérabilité,Schwäche,Debolezza,Fraqueza
KEYWORD_WEAKNESS_DESC,"-2 [img:dex], -2 [img:str], -2 [img:spd]. Lasts {stacks} turns.",,"-2 [img:dex], -2 [img:str], -2 [img:spd]. Триває {stacks} ходів.","[img:dex] -2, [img:str] -2, [img:spd] -2. Dure {stacks} tours.","-2&nbsp;[img:dex], -2&nbsp;[img:str], -2&nbsp;[img:spd]. Hält {stacks}&nbsp;Züge an.","-2 alla [img:dex], -2 alla [img:str], -2 alla [img:spd]. Dura {stacks} turni.","-2 de [img:dex], -2 de [img:str] e -2 de [img:spd]. Dura {stacks} turnos."
KEYWORD_WEAKNESS_DESC_SINGULAR,"-2 [img:dex], -2 [img:str], -2 [img:spd]. Lasts 1 turn.",,"-2 [img:dex], -2 [img:str], -2 [img:spd]. Триває 1 хід.","[img:dex] -2, [img:str] -2, [img:spd] -2. Dure 1&nbsp;tour.","-2&nbsp;[img:dex], -2&nbsp;[img:str], -2&nbsp;[img:spd]. Hält 1&nbsp;Zug an.","-2 alla [img:dex], -2 alla [img:str], -2 alla [img:spd]. Dura 1 turno.","-2 de [img:dex], -2 de [img:str] e -2 de [img:spd]. Dura 1 turno."
KEYWORD_WEAKNESS_DESC_STACKLESS,"-2 [img:dex], -2 [img:str], -2 [img:spd], temporarily.",,"-2 [img:dex], -2 [img:str], -2 [img:spd], тимчасово.","[img:dex] -2, [img:str] -2, [img:spd] -2, temporairement.","Vorübergehend -2&nbsp;[img:dex], -2&nbsp;[img:str], -2&nbsp;[img:spd].","-2 alla [img:dex], -2 alla [img:str], -2 alla [img:spd], temporaneamente.","-2 de [img:dex], -2 de [img:str] e -2 de [img:spd] temporariamente."
KEYWORD_WEBBED_NAME,Webbed,,Оплутаний,Toile,Netz,Ragnatela,Teia
KEYWORD_WEBBED_DESC,Immobile. Use basic attack to break free.,,"Нерухомий. Використайте базову атаку, щоб вирватися.",Immobilisation. Utilisez une attaque de base pour vous libérer.,"Unbeweglich. Benutze deinen Grundangriff, um dich zu befreien.",Immobilizzazione. Usa l'attacco base per liberarti.,Imobilização. Utilize o ataque básico para se libertar.
KEYWORD_TANGLED_NAME,Entangled,,Заплутаний,Emmêlement,Verstrickt,Intrappolamento,Amarração
KEYWORD_TANGLED_DESC,Immobile. Use basic attack to break free.,,"Нерухомий. Використайте базову атаку, щоб вирватися.",Immobilisation. Utilisez une attaque de base pour vous libérer.,"Unbeweglich. Benutze deinen Grundangriff, um dich zu befreien.",Immobilizzazione. Usa l'attacco base per liberarti.,Imobilização. Utilize o ataque básico para se libertar.
KEYWORD_WET_NAME,Wet,,Мокрий,Mouillé,Nass,Grondante,Molhado
KEYWORD_WET_DESC,Wet.,,Мокрий.,Mouillé.,Nass.,Quest'unità è bagnata.,Molhado.
KEYWORD_ZOMBIE_NAME,Zombie,,Зомбі,Zombie,Zombie,Zombie,Zumbi
KEYWORD_ZOMBIE_DESC,-2 [img:str]. -2 [img:int]. Takes damage from Holy Element heals. Does not get injured when downed.,,"-2 [img:str]. -2 [img:int]. Отримує шкоду від Святого елемента. Елемент лікує. Не отримує ушкоджень, коли повалений.","[img:str] -2. [img:int] -2. Les soins sacrés lui infligent des dégâts. K.O., ne peut pas subir de blessures.","-2&nbsp;[img:str]. -2&nbsp;[img:int]. Erleidet Schaden von heiligen Heilzaubern. Wird nicht verletzt, wenn er in Ohnmacht fällt.",-2 alla [img:str]. -2 alla [img:int]. Subisce danno dalle cure di Elemento Sacro. Non subisce ferite quando è KO.,-2 de [img:str]. -2 de [img:int]. Sofre dano de curas do elemento sagrado. Não sofre ferimentos ao ficar inconsciente.
//furniture stats,,,,,,,
KEYWORD_COMFORT_NAME,[img:comfort] Comfort,,[img:comfort] Комфорт,[img:comfort] Bien-être,[img:comfort]&nbsp;Komfort,[img:comfort] Comfort,[img:comfort] Conforto
KEYWORD_COMFORT_DESC,Affects how often cats will breed or fight.,,"Впливає на те, як часто коти розмножуються або б'ються.",Affecte la fréquence à laquelle les chats se reproduisent et se battent.,"Wirkt sich darauf aus, wie oft Katzen sich vermehren und kämpfen.",Influisce sulla frequenza con cui i gatti si riproducono o combattono.,Afeta o quão frequentemente gatos podem procriar ou lutar.
KEYWORD_STIMULATION_NAME,[img:stimulation] Stimulation,,[img:stimulation] Стимуляція,[img:stimulation] Stimulation,[img:stimulation]&nbsp;Stimulation,[img:stimulation] Stimolazione,[img:stimulation] Estimulação
KEYWORD_STIMULATION_DESC,Affects the quality of newborn kittens.,,Впливає на якість новонароджених кошенят.,Affecte la qualité des chatons nouveau-nés.,Wirkt sich auf die Qualität neugeborener Kätzchen aus.,Influisce sulla qualità dei gattini appena nati.,Afeta a qualidade de filhotes de gato recém-nascidos.
KEYWORD_APPEAL_NAME,[img:appeal] Appeal,,[img:appeal] Привабливість,[img:appeal] Attractivité,[img:appeal]&nbsp;Reiz,[img:appeal] Attrattiva,[img:appeal] Apelo
KEYWORD_APPEAL_DESC,Affects the quality of the stray cats that show up each day,,"Впливає на якість безпритульних котів, які з'являються щодня.",Affecte la qualité des chats errants qui apparaissent chaque jour.,"Wirkt sich auf die Qualität von Streunern aus, die täglich erscheinen.",Influisce sulla qualità dei gatti randagi che compaiono ogni giorno.,Afeta a qualidade de gatos vira-latas que surgem a cada dia.
KEYWORD_EVOLUTION_NAME,[img:evolution] Mutation,,[img:evolution] Мутація,[img:evolution] Mutation,[img:evolution]&nbsp;Mutation,[img:evolution] Mutazione,[img:evolution] Mutação
KEYWORD_EVOLUTION_DESC,Adds a chance for cats to receive random mutations each night.,,"Додає шанс, що коти отримають випадкові мутації щоночі.",Ajoute une chance que les chats reçoivent des mutations aléatoires chaque nuit.,"Erhöht die Wahrscheinlichkeit, dass Katzen nachts mutieren.",Aggiunge una probabilità che i gatti ricevano mutazioni casuali ogni notte.,Adiciona uma chance de gatos sofrerem mutações aleatórias a cada noite.
KEYWORD_HEALTH_NAME,[img:health] Health,,[img:health] Здоров'я,[img:health] Santé,[img:health]&nbsp;Gesundheit,[img:health] Salute,[img:health] Saúde
